item	condition	lens	position	position_role	layer	rank	token	score	bucket	reason	country	expected_country	form_kind	source_form	fragment_ok	echo	echo_norm	mouth_top1	mouth_top5	is_control
boot	bare	J-lens	1	entity	17	5	ers	7.81	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	6	boot	7.69	UNSCORED	fragment_filter	NA	Italy			0	0	1	0	0	1
boot	bare	J-lens	1	entity	17	7	 boot	7.47	UNSCORED	not_in_registry	NA	Italy			1	1	1	0	0	1
boot	bare	J-lens	1	entity	17	8	ting	7.25	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	9	什么意思	7.03	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	17	10	ary	7.0	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	11	_boot	6.84	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	12	ress	6.75	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	13	盔	6.69	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	17	14	ster	6.66	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	15	ger	6.59	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	16	shell	6.53	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	17	Boot	6.47	UNSCORED	not_in_registry	NA	Italy			1	0	1	0	0	1
boot	bare	J-lens	1	entity	17	18	press	6.41	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	19	ie	6.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	20	os	6.34	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	21	ed	6.31	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	22	-boot	6.31	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	23	foot	6.28	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	24	/boot	6.25	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	17	25	 Boots	6.25	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	18	1	ing	8.88	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	2	less	7.91	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	3	er	7.44	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	4	ers	7.19	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	5	ting	7.0	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	6	 boots	6.94	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	18	7	ary	6.62	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	8	ress	6.31	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	9	shell	6.31	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	10	ger	6.22	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	11	ed	6.09	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	12	盔	5.88	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	18	13	什么意思	5.81	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	18	14	ie	5.81	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	15	ер	5.75	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	18	16	press	5.75	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	17	 heel	5.66	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	18	18	boot	5.62	UNSCORED	fragment_filter	NA	Italy			0	0	1	0	0	1
boot	bare	J-lens	1	entity	18	19	ly	5.56	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	20	 boot	5.47	UNSCORED	not_in_registry	NA	Italy			1	1	1	0	0	1
boot	bare	J-lens	1	entity	18	21	erior	5.47	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	22	en	5.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	23	foot	5.28	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	24	a	5.22	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	18	25	os	5.19	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	1	ing	8.94	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	2	less	8.12	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	3	ting	7.53	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	4	ers	7.12	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	5	er	6.72	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	6	ed	6.47	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	7	ress	6.22	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	8	ary	6.16	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	9	 boots	6.09	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	19	10	ies	6.03	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	11	ger	6.0	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	12	ie	5.94	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	13	able	5.94	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	14	lessly	5.72	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	15	ly	5.69	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	16	erior	5.69	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	17	press	5.47	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	18	shell	5.44	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	19	盔	5.41	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	19	20	什么意思	5.28	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	19	21	ер	5.22	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	19	22	ov	5.16	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	23	erry	5.12	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	19	24	 of	5.12	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	1	1
boot	bare	J-lens	1	entity	19	25	soles	5.12	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	1	ing	8.81	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	2	less	8.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	3	ting	7.59	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	4	ers	7.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	5	er	6.66	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	6	ed	6.53	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	7	ie	6.12	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	8	ies	6.12	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	9	able	6.03	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	10	ger	5.94	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	11	lessly	5.91	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	12	 boots	5.72	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	20	13	press	5.62	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	14	ary	5.62	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	15	ress	5.5	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	16	ability	5.44	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	17	儿的	5.41	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	20	18	什么意思	5.41	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	20	19	 of	5.41	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	1	1
boot	bare	J-lens	1	entity	20	20	()	5.38	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	J-lens	1	entity	20	21	ings	5.25	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	22	soles	5.22	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	23	iers	5.19	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	24	erior	5.19	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	J-lens	1	entity	20	25	ер	5.16	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	8	1	ing	9.94	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	2	-boot	9.06	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	3	 boot	9.0	UNSCORED	not_in_registry	NA	Italy			1	1	1	0	0	1
boot	bare	R-lens	1	entity	8	4	boot	8.81	UNSCORED	fragment_filter	NA	Italy			0	0	1	0	0	1
boot	bare	R-lens	1	entity	8	5	ie	8.81	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	6	 boots	8.5	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	8	7	ers	8.44	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	8	/boot	8.31	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	9	alo	8.25	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	10	盔	8.19	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	8	11	ese	7.69	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	12	back	7.62	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	13	ero	7.53	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	14	aly	7.41	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	15	oko	7.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	16	ather	7.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	17	foot	7.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	18	less	7.28	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	19	all	7.25	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	20	ting	7.22	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	21	load	7.16	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	22	anks	7.16	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	8	23	蔻	7.16	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	8	24	里斯	7.12	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	8	25	minster	7.09	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	1	ing	9.81	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	2	 boot	9.31	UNSCORED	not_in_registry	NA	Italy			1	1	1	0	0	1
boot	bare	R-lens	1	entity	9	3	boot	9.19	UNSCORED	fragment_filter	NA	Italy			0	0	1	0	0	1
boot	bare	R-lens	1	entity	9	4	 boots	8.94	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	9	5	-boot	8.94	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	6	ie	8.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	7	ers	8.12	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	8	/boot	7.81	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	9	alo	7.75	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	10	Boot	7.72	UNSCORED	not_in_registry	NA	Italy			1	0	1	0	0	1
boot	bare	R-lens	1	entity	9	11	盔	7.69	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	9	12	back	7.44	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	13	ather	7.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	14	shell	7.34	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	15	console	7.34	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	16	ese	7.31	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	17	foot	7.19	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	18	ero	7.16	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	19	´	7.09	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	9	20	oes	7.06	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	21	load	7.0	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	22	ill	6.94	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	23	 arch	6.91	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	9	24	oot	6.91	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	9	25	ress	6.84	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	1	ing	9.0	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	2	boot	8.75	UNSCORED	fragment_filter	NA	Italy			0	0	1	0	0	1
boot	bare	R-lens	1	entity	10	3	 boot	8.69	UNSCORED	not_in_registry	NA	Italy			1	1	1	0	0	1
boot	bare	R-lens	1	entity	10	4	 boots	8.62	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	10	5	-boot	8.31	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	6	ie	8.12	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	7	盔	7.31	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	10	8	/boot	7.25	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	9	Boot	7.22	UNSCORED	not_in_registry	NA	Italy			1	0	1	0	0	1
boot	bare	R-lens	1	entity	10	10	ers	7.12	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	11	console	7.06	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	12	oes	7.06	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	13	shell	7.06	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	14	back	6.88	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	15	foot	6.84	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	16	ather	6.84	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	17	oot	6.56	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	18	ill	6.56	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	19	alo	6.53	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	20	 Boot	6.53	UNSCORED	not_in_registry	NA	Italy			1	0	1	0	0	1
boot	bare	R-lens	1	entity	10	21	 arch	6.53	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	10	22	load	6.47	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	23	soles	6.41	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	24	in	6.34	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	10	25	 Boots	6.34	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	11	1	boot	9.25	UNSCORED	fragment_filter	NA	Italy			0	0	1	0	0	1
boot	bare	R-lens	1	entity	11	2	 boot	8.75	UNSCORED	not_in_registry	NA	Italy			1	1	1	0	0	1
boot	bare	R-lens	1	entity	11	3	-boot	8.5	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	4	 boots	8.44	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	11	5	ing	8.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	6	ie	7.91	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	7	Boot	7.5	UNSCORED	not_in_registry	NA	Italy			1	0	1	0	0	1
boot	bare	R-lens	1	entity	11	8	/boot	7.47	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	9	盔	7.25	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	11	10	back	7.12	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	11	oes	6.94	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	12	shell	6.91	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	13	ers	6.91	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	14	ather	6.88	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	15	alo	6.84	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	16	 Boot	6.81	UNSCORED	not_in_registry	NA	Italy			1	0	1	0	0	1
boot	bare	R-lens	1	entity	11	17	foot	6.81	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	18	oot	6.78	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	19	in	6.69	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	20	load	6.59	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	21	console	6.59	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	22	ill	6.53	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	23	_boot	6.5	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	11	24	探し	6.44	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	11	25	.boot	6.38	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	1	boot	8.88	UNSCORED	fragment_filter	NA	Italy			0	0	1	0	0	1
boot	bare	R-lens	1	entity	12	2	ing	8.62	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	3	 boots	8.5	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	12	4	 boot	8.38	UNSCORED	not_in_registry	NA	Italy			1	1	1	0	0	1
boot	bare	R-lens	1	entity	12	5	ie	8.06	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	6	-boot	8.06	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	7	oes	7.09	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	8	Boot	7.03	UNSCORED	not_in_registry	NA	Italy			1	0	1	0	0	1
boot	bare	R-lens	1	entity	12	9	/boot	6.97	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	10	back	6.91	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	11	shell	6.84	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	12	盔	6.81	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	12	13	in	6.69	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	14	ers	6.66	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	15	oot	6.56	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	16	 Boot	6.53	UNSCORED	not_in_registry	NA	Italy			1	0	1	0	0	1
boot	bare	R-lens	1	entity	12	17	ather	6.53	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	18	os	6.47	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	19	alo	6.44	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	20	ill	6.34	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	21	_boot	6.31	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	22	探し	6.28	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	12	23	uit	6.28	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	24	foot	6.28	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	12	25	ero	6.16	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	13	1	boot	8.25	UNSCORED	fragment_filter	NA	Italy			0	0	1	0	0	1
boot	bare	R-lens	1	entity	13	2	 boots	7.97	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	13	3	ing	7.94	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	13	4	 boot	7.53	UNSCORED	not_in_registry	NA	Italy			1	1	1	0	0	1
boot	bare	R-lens	1	entity	13	5	ie	7.41	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	13	6	-boot	7.31	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	13	7	oes	6.97	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	13	8	shell	6.72	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
boot	bare	R-lens	1	entity	13	9	什么意思	6.53	UNSCORED	not_in_registry	NA	Italy			1	0	0	0	0	1
boot	bare	R-lens	1	entity	13	10	/boot	6.53	UNSCORED	fragment_filter	NA	Italy			0	0	0	0	0	1
